player_key,player_name,first_name,last_name,dob,height_cm,weight_kg,position,draft_year,draft_pick
1000,"Lynch, Quinten",Quinten,Lynch,,,,,,
1001,"Lynch, Tom",Tom,Lynch,,,,,,
1002,"Lyons, Jarryd",Jarryd,Lyons,,,,,,
1003,"Macaffer, Brent",Brent,Macaffer,,,,,,
1004,"Macdonald, Bailey",Bailey,Macdonald,,,,,,
1005,"Macdonald, Connor",Connor,Macdonald,,,,,,
1006,"Macdonald, Joel",Joel,Macdonald,,,,,,
1007,"Mackay, David",David,Mackay,,,,,,
1008,"Mackenzie, Cam",Cam,Mackenzie,,,,,,
1009,"Mackenzie, Eric",Eric,Mackenzie,,,,,,
1010,"Mackie, Andrew",Andrew,Mackie,,,,,,
1011,"Mackinlay, Ewan",Ewan,Mackinlay,,,,,,
1012,"Macmillan, Jamie",Jamie,Macmillan,,,,,,
1013,"Macpherson, Darcy",Darcy,Macpherson,,,,,,
1014,"Macrae, Finlay",Finlay,Macrae,,,,,,
1015,"Macrae, Jack",Jack,Macrae,,,,,,
1016,"Macreadie, Harrison",Harrison,Macreadie,,,,,,
1017,"Madden, James",James,Madden,,,,,,
1018,"Madden, Nick",Nick,Madden,,,,,,
1019,"Madgen, Jack",Jack,Madgen,,,,,,
1020,"Magin, Alik",Alik,Magin,,,,,,
1021,"Maginness, Finn",Finn,Maginness,,,,,,
1022,"Magner, James",James,Magner,,,,,,
1023,"Maguire, Matt",Matt,Maguire,,,,,,
1024,"Mahony, Jack",Jack,Mahony,,,,,,
1025,"Maister, Beau",Beau,Maister,,,,,,
1026,"Malceski, Nick",Nick,Malceski,,,,,,
1027,"Maley, Finnbar",Finnbar,Maley,,,,,,
1028,"Mannagh, Shaun",Shaun,Mannagh,,,,,,
1029,"Mansell, Rhyan",Rhyan,Mansell,,,,,,
1030,"Marchbank, Caleb",Caleb,Marchbank,,,,,,
1031,"Marcon, Adam",Adam,Marcon,,,,,,
1032,"Maric, Addam",Addam,Maric,,,,,,
1033,"Maric, Ivan",Ivan,Maric,,,,,,
1034,"Maric, Ryan",Ryan,Maric,,,,,,
1035,"Markov, Oleg",Oleg,Markov,,,,,,
1036,"Markovic, Lukas",Lukas,Markovic,,,,,,
1037,"Marsh, Harrison",Harrison,Marsh,,,,,,
1038,"Marsh, Jonathon",Jonathon,Marsh,,,,,,
1039,"Marshall, Rowan",Rowan,Marshall,,,,,,
1040,"Marshall, Sam",Sam,Marshall,,,,,,
1041,"Marshall, Todd",Todd,Marshall,,,,,,
1042,"Martin, Brodie",Brodie,Martin,,,,,,
1043,"Martin, Dustin",Dustin,Martin,,,,,,
1044,"Martin, Jack",Jack,Martin,,,,,,
1045,"Martin, Kyle",Kyle,Martin,,,,,,
1046,"Martin, Nic",Nic,Martin,,,,,,
1047,"Martin, Stefan",Stefan,Martin,,,,,,
1048,"Martyn, Will",Will,Martyn,,,,,,
1049,"Masten, Chris",Chris,Masten,,,,,,
1050,"Matera, Brandon",Brandon,Matera,,,,,,
1051,"Mathieson, Rhys",Rhys,Mathieson,,,,,,
1052,"Mattner, Martin",Martin,Mattner,,,,,,
1053,"Maxwell, Nick",Nick,Maxwell,,,,,,
1054,"May, Archie",Archie,May,,,,,,
1055,"May, Steven",Steven,May,,,,,,
1056,"Mayes, Sam",Sam,Mayes,,,,,,
1057,"Maynard, Brayden",Brayden,Maynard,,,,,,
1058,"Maynard, Corey",Corey,Maynard,,,,,,
1059,"Mayne, Chris",Chris,Mayne,,,,,,
1060,"McAdam, Shane",Shane,McAdam,,,,,,
1061,"McAndrew, Lachlan",Lachlan,McAndrew,,,,,,
1062,"McAsey, Fischer",Fischer,McAsey,,,,,,
1063,"McAuliffe, Kane",Kane,McAuliffe,,,,,,
1064,"McBean, Liam",Liam,McBean,,,,,,
1065,"McCabe, Will",Will,McCabe,,,,,,
1066,"McCarthy, Cam",Cam,McCarthy,,,,,,
1067,"McCarthy, John",John,McCarthy,,,,,,
1068,"McCarthy, Lincoln",Lincoln,McCarthy,,,,,,
1069,"McCarthy, Pat",Pat,McCarthy,,,,,,
1070,"McCarthy, Tom",Tom,McCarthy,,,,,,
1071,"McCartin, Paddy",Paddy,McCartin,,,,,,
1072,"McCartin, Tom",Tom,McCartin,,,,,,
1073,"McCauley, Broc",Broc,McCauley,,,,,,
1074,"McCluggage, Hugh",Hugh,McCluggage,,,,,,
1075,"McComb, Robbie",Robbie,McComb,,,,,,
1076,"McCreery, Beau",Beau,McCreery,,,,,,
1077,"McDonald, James",James,McDonald,,,,,,
1078,"McDonald, Logan",Logan,McDonald,,,,,,
1079,"McDonald, Luke",Luke,McDonald,,,,,,
1080,"McDonald, Oscar",Oscar,McDonald,,,,,,
1081,"McDonald, Tom",Tom,McDonald,,,,,,
1082,"McDonald-Tipungwuti, Anthony",Anthony,McDonald-Tipungwuti,,,,,,
1083,"McDonough, Matt",Matt,McDonough,,,,,,
1084,"McEntee, Jed",Jed,McEntee,,,,,,
1085,"McEvoy, Ben",Ben,McEvoy,,,,,,
1086,"McGinnity, Patrick",Patrick,McGinnity,,,,,,
1087,"McGlynn, Ben",Ben,McGlynn,,,,,,
1088,"McGovern, Jeremy",Jeremy,McGovern,,,,,,
1089,"McGovern, Mitch",Mitch,McGovern,,,,,,
1090,"McGrath, Andrew",Andrew,McGrath,,,,,,
1091,"McGrath, Ashley",Ashley,McGrath,,,,,,
1092,"McGrath, Jaden",Jaden,McGrath,,,,,,
1093,"McGuane, Luke",Luke,McGuane,,,,,,
1094,"McHenry, Ned",Ned,McHenry,,,,,,
1095,"McInerney, Justin",Justin,McInerney,,,,,,
1096,"McInerney, Oscar",Oscar,McInerney,,,,,,
1097,"McInnes, Andrew",Andrew,McInnes,,,,,,
1098,"McInnes, Fraser",Fraser,McInnes,,,,,,
1099,"McInnes, Reef",Reef,McInnes,,,,,,
1100,"McIntosh, Hamish",Hamish,McIntosh,,,,,,
1101,"McIntosh, Kamdyn",Kamdyn,McIntosh,,,,,,
1102,"McIntyre, Tim",Tim,McIntyre,,,,,,
1103,"McKay, Ben",Ben,McKay,,,,,,
1104,"McKay, Harry",Harry,McKay,,,,,,
1105,"McKeever, Niall",Niall,McKeever,,,,,,
1106,"McKenna, Conor",Conor,McKenna,,,,,,
1107,"McKenzie, Brad",Brad,McKenzie,,,,,,
1108,"McKenzie, Daniel",Daniel,McKenzie,,,,,,
1109,"McKenzie, Jordie",Jordie,McKenzie,,,,,,
1110,"McKenzie, Trent",Trent,McKenzie,,,,,,
1111,"McKercher, Colby",Colby,McKercher,,,,,,
1112,"McKernan, Shaun",Shaun,McKernan,,,,,,
1113,"McLachlan, Will",Will,McLachlan,,,,,,
1114,"McLean, Brock",Brock,McLean,,,,,,
1115,"McLean, Hayden",Hayden,McLean,,,,,,
1116,"McLean, Toby",Toby,McLean,,,,,,
1117,"McLennan, Angus",Angus,McLennan,,,,,,
1118,"McMahon, Liam",Liam,McMahon,,,,,,
1119,"McMahon, Scott",Scott,McMahon,,,,,,
1120,"McMullin, Toby",Toby,McMullin,,,,,,
1121,"McNeil, Lachlan",Lachlan,McNeil,,,,,,
1122,"McNiece, Ben",Ben,McNiece,,,,,,
1123,"McPharlin, Luke",Luke,McPharlin,,,,,,
1124,"McPhee, Adam",Adam,McPhee,,,,,,
1125,"McPherson, Andrew",Andrew,McPherson,,,,,,
1126,"McQualter, Andrew",Andrew,McQualter,,,,,,
1127,"McStay, Daniel",Daniel,McStay,,,,,,
1128,"McVee, Judd",Judd,McVee,,,,,,
1129,"McVeigh, Jarrad",Jarrad,McVeigh,,,,,,
1130,"McVeigh, Mark",Mark,McVeigh,,,,,,
1131,"Mead, Jackson",Jackson,Mead,,,,,,
1132,"Meek, Lloyd",Lloyd,Meek,,,,,,
1133,"Melican, Lewis",Lewis,Melican,,,,,,
1134,"Melksham, Jake",Jake,Melksham,,,,,,
1135,"Mellington, Josh",Josh,Mellington,,,,,,
1136,"Membrey, Tim",Tim,Membrey,,,,,,
1137,"Menadue, Connor",Connor,Menadue,,,,,,
1138,"Menegola, Sam",Sam,Menegola,,,,,,
1139,"Menzel, Daniel",Daniel,Menzel,,,,,,
1140,"Menzel, Troy",Troy,Menzel,,,,,,
1141,"Menzie, Jye",Jye,Menzie,,,,,,
1142,"Merrett, Daniel",Daniel,Merrett,,,,,,
1143,"Merrett, Jackson",Jackson,Merrett,,,,,,
1144,"Merrett, Zach",Zach,Merrett,,,,,,
1145,"Michael, Carter",Carter,Michael,,,,,,
1146,"Michael, Sam",Sam,Michael,,,,,,
1147,"Michalanney, Max",Max,Michalanney,,,,,,
1148,"Michie, Viv",Viv,Michie,,,,,,
1149,"Miers, Gryan",Gryan,Miers,,,,,,
1150,"Mihocek, Brody",Brody,Mihocek,,,,,,
1151,"Milera, Terry",Terry,Milera,,,,,,
1152,"Milera, Wayne",Wayne,Milera,,,,,,
1153,"Miles, Anthony",Anthony,Miles,,,,,,
1154,"Miles, Teia",Teia,Miles,,,,,,
1155,"Miller, Ben",Ben,Miller,,,,,,
1156,"Miller, Brad",Brad,Miller,,,,,,
1157,"Miller, Touk",Touk,Miller,,,,,,
1158,"Mills, Callum",Callum,Mills,,,,,,
1159,"Milne, Stephen",Stephen,Milne,,,,,,
1160,"Minchington, Darren",Darren,Minchington,,,,,,
1161,"Minson, Will",Will,Minson,,,,,,
1162,"Mirra, David",David,Mirra,,,,,,
1163,"Mitchell, Caleb",Caleb,Mitchell,,,,,,
1164,"Mitchell, Kane",Kane,Mitchell,,,,,,
1165,"Mitchell, Luke",Luke,Mitchell,,,,,,
1166,"Mitchell, Sam",Sam,Mitchell,,,,,,
1167,"Mitchell, Seamus",Seamus,Mitchell,,,,,,
1168,"Mitchell, Tom",Tom,Mitchell,,,,,,
1169,"Mohr, Tim",Tim,Mohr,,,,,,
1170,"Moir, Ashton",Ashton,Moir,,,,,,
1171,"Moller, Craig",Craig,Moller,,,,,,
1172,"Moloney, Brent",Brent,Moloney,,,,,,
1173,"Monfries, Angus",Angus,Monfries,,,,,,
1174,"Moniz-Wakefield, Andy",Andy,Moniz-Wakefield,,,,,,
1175,"Montagna, Leigh",Leigh,Montagna,,,,,,
1176,"Mooney, Caolan",Caolan,Mooney,,,,,,
1177,"Moore, Andrew",Andrew,Moore,,,,,,
1178,"Moore, Callum",Callum,Moore,,,,,,
1179,"Moore, Darcy",Darcy,Moore,,,,,,
1180,"Moore, Dylan",Dylan,Moore,,,,,,
1181,"Moore, Kelvin",Kelvin,Moore,,,,,,
1182,"Morabito, Anthony",Anthony,Morabito,,,,,,
1183,"Moraes, Christian",Christian,Moraes,,,,,,
1184,"Morgan, Alex",Alex,Morgan,,,,,,
1185,"Morris, Dale",Dale,Morris,,,,,,
1186,"Morris, Josh",Josh,Morris,,,,,,
1187,"Morris, Logan",Logan,Morris,,,,,,
1188,"Morris, Steven",Steven,Morris,,,,,,
1189,"Morrison, Harry",Harry,Morrison,,,,,,
1190,"Morton, Cale",Cale,Morton,,,,,,
1191,"Morton, Mitch",Mitch,Morton,,,,,,
1192,"Mosquito, Irving",Irving,Mosquito,,,,,,
1193,"Motlop, Jesse",Jesse,Motlop,,,,,,
1194,"Motlop, Steven",Steven,Motlop,,,,,,
1195,"Mountford, Declan",Declan,Mountford,,,,,,
1196,"Moyle, Ned",Ned,Moyle,,,,,,
1197,"Mullett, Aaron",Aaron,Mullett,,,,,,
1198,"Mullin, Oisin",Oisin,Mullin,,,,,,
1199,"Mumford, Shane",Shane,Mumford,,,,,,
1200,"Mundy, David",David,Mundy,,,,,,
1201,"Murdoch, Brodie",Brodie,Murdoch,,,,,,
1202,"Murdoch, Jordan",Jordan,Murdoch,,,,,,
1203,"Murdock, Milan",Milan,Murdock,,,,,,
1204,"Murphy, Lachlan",Lachlan,Murphy,,,,,,
1205,"Murphy, Marc",Marc,Murphy,,,,,,
1206,"Murphy, Nathan",Nathan,Murphy,,,,,,
1207,"Murphy, Robert",Robert,Murphy,,,,,,
1208,"Murphy, Tom",Tom,Murphy,,,,,,
1209,"Murray, Nick",Nick,Murray,,,,,,
1210,"Murray, Sam",Sam,Murray,,,,,,
1211,"Murray, Toby",Toby,Murray,,,,,,
1212,"Mutch, Kobe",Kobe,Mutch,,,,,,
1213,"Mutimer, Kurt",Kurt,Mutimer,,,,,,
1214,"Myers, David",David,Myers,,,,,,
1215,"Mzungu, Tendai",Tendai,Mzungu,,,,,,
1216,"Nahas, Robin",Robin,Nahas,,,,,,
1217,"Naish, Patrick",Patrick,Naish,,,,,,
1218,"Naismith, Sam",Sam,Naismith,,,,,,
1219,"Naitanui, Nic",Nic,Naitanui,,,,,,
1220,"Nankervis, Luke",Luke,Nankervis,,,,,,
1221,"Nankervis, Toby",Toby,Nankervis,,,,,,
1222,"Narkle, Quinton",Quinton,Narkle,,,,,,
1223,"Nash, Conor",Conor,Nash,,,,,,
1224,"Naughton, Aaron",Aaron,Naughton,,,,,,
1225,"Neade, Jake",Jake,Neade,,,,,,
1226,"Neal-Bullen, Alex",Alex,Neal-Bullen,,,,,,
1227,"Neale, Lachie",Lachie,Neale,,,,,,
1228,"Neale, Shannon",Shannon,Neale,,,,,,
1229,"Neates, Ryan",Ryan,Neates,,,,,,
1230,"Nelson, Jackson",Jackson,Nelson,,,,,,
1231,"Newcombe, Jai",Jai,Newcombe,,,,,,
1232,"Newman, Chris",Chris,Newman,,,,,,
1233,"Newman, Murray",Murray,Newman,,,,,,
1234,"Newman, Nic",Nic,Newman,,,,,,
1235,"Newnes, Jack",Jack,Newnes,,,,,,
1236,"Newton, Ben",Ben,Newton,,,,,,
1237,"Newton, Jacob",Jacob,Newton,,,,,,
1238,"Nguyen, Jayden",Jayden,Nguyen,,,,,,
1239,"Nicholls, Tom",Tom,Nicholls,,,,,,
1240,"Nicholson, Daniel",Daniel,Nicholson,,,,,,
1241,"Nielson, Dan",Dan,Nielson,,,,,,
1242,"Noble, John",John,Noble,,,,,,
1243,"Nyhuis, Ryan",Ryan,Nyhuis,,,,,,
1244,"Nyuon, Bigoa",Bigoa,Nyuon,,,,,,
1245,"OBrien, Jesse",Jesse,OBrien,,,,,,
1246,"OBrien, Lochie",Lochie,OBrien,,,,,,
1247,"OBrien, Nick",Nick,OBrien,,,,,,
1248,"OBrien, Reilly",Reilly,OBrien,,,,,,
1249,"OBrien, Tim",Tim,OBrien,,,,,,
1250,"OBrien, Zac",Zac,OBrien,,,,,,
1251,"OConnell, Liam",Liam,OConnell,,,,,,
1252,"OConnor, Mark",Mark,OConnor,,,,,,
1253,"OConnor, Ronin",Ronin,OConnor,,,,,,
1254,"ODonnell, James",James,ODonnell,,,,,,
1255,"ODriscoll, Nathan",Nathan,ODriscoll,,,,,,
1256,"OFarrell, Harry",Harry,OFarrell,,,,,,
1257,"OHalloran, Xavier",Xavier,OHalloran,,,,,,
1258,"OHanlon, Brett",Brett,OHanlon,,,,,,
1259,"OKeefe, Ryan",Ryan,OKeefe,,,,,,
1260,"OKeeffe, Hudson",Hudson,OKeeffe,,,,,,
1261,"OKeeffe, Rhys",Rhys,OKeeffe,,,,,,
1262,"OMeara, Jaeger",Jaeger,OMeara,,,,,,
1263,"ONeill, Xavier",Xavier,ONeill,,,,,,
1264,"ORiordan, Colin",Colin,ORiordan,,,,,,
1265,"ORourke, Jonathan",Jonathan,ORourke,,,,,,
1266,"OShea, Cameron",Cameron,OShea,,,,,,
1267,"OSullivan, Connor",Connor,OSullivan,,,,,,
1268,"OSullivan, Finn",Finn,OSullivan,,,,,,
1269,"Oea, Hewago",Hewago,Oea,,,,,,
1270,"OhAilpin, Setanta",Setanta,OhAilpin,,,,,,
1271,"Oliver, Clayton",Clayton,Oliver,,,,,,
1272,"Osborne, Leigh",Leigh,Osborne,,,,,,
1273,"Osborne, Michael",Michael,Osborne,,,,,,
1274,"Otten, Andy",Andy,Otten,,,,,,
1275,"Owens, Mitch",Mitch,Owens,,,,,,
1276,"Owies, Matthew",Matthew,Owies,,,,,,
1277,"Oxley, Adam",Adam,Oxley,,,,,,
1278,"Paine, Jackson",Jackson,Paine,,,,,,
1279,"Palmer, Jesse",Jesse,Palmer,,,,,,
1280,"Palmer, Rhys",Rhys,Palmer,,,,,,
1281,"Paparone, Marco",Marco,Paparone,,,,,,
1282,"Papley, Tom",Tom,Papley,,,,,,
1283,"Parfitt, Brandan",Brandan,Parfitt,,,,,,
1284,"Parish, Darcy",Darcy,Parish,,,,,,
1285,"Parker, Luke",Luke,Parker,,,,,,
1286,"Parker, Matthew",Matthew,Parker,,,,,,
1287,"Parker, Wil",Wil,Parker,,,,,,
1288,"Parks, Luke",Luke,Parks,,,,,,
1289,"Parnell, Patrick",Patrick,Parnell,,,,,,
1290,"Parsons, James",James,Parsons,,,,,,
1291,"Partington, Luke",Luke,Partington,,,,,,
1292,"Patfull, Joel",Joel,Patfull,,,,,,
1293,"Paton, Ben",Ben,Paton,,,,,,
1294,"Patrick, Liam",Liam,Patrick,,,,,,
1295,"Patton, Jonathon",Jonathon,Patton,,,,,,
1296,"Pavlich, Matthew",Matthew,Pavlich,,,,,,
1297,"Payne, Geordie",Geordie,Payne,,,,,,
1298,"Payne, Jack",Jack,Payne,,,,,,
1299,"Peake, Brett",Brett,Peake,,,,,,
1300,"Pearce, Alex",Alex,Pearce,,,,,,
1301,"Pearce, Clancee",Clancee,Pearce,,,,,,
1302,"Pearce, Daniel",Daniel,Pearce,,,,,,
1303,"Pearce, Danyle",Danyle,Pearce,,,,,,
1304,"Pears, Tayte",Tayte,Pears,,,,,,
1305,"Peatling, James",James,Peatling,,,,,,
1306,"Pedersen, Cameron",Cameron,Pedersen,,,,,,
1307,"Pedlar, Luke",Luke,Pedlar,,,,,,
1308,"Pendlebury, Scott",Scott,Pendlebury,,,,,,
1309,"Perez, Flynn",Flynn,Perez,,,,,,
1310,"Peris, Jack",Jack,Peris,,,,,,
1311,"Perkins, Archie",Archie,Perkins,,,,,,
1312,"Perryman, Harry",Harry,Perryman,,,,,,
1313,"Petracca, Christian",Christian,Petracca,,,,,,
1314,"Petrenko, Jared",Jared,Petrenko,,,,,,
1315,"Petrevski-Seton, Sam",Sam,Petrevski-Seton,,,,,,
1316,"Petrie, Drew",Drew,Petrie,,,,,,
1317,"Petruccelle, Jack",Jack,Petruccelle,,,,,,
1318,"Petterd, Ricky",Ricky,Petterd,,,,,,
1319,"Petty, Harry",Harry,Petty,,,,,,
1320,"Pfeiffer, Darren",Darren,Pfeiffer,,,,,,
1321,"Phillipou, Mattaes",Mattaes,Phillipou,,,,,,
1322,"Phillips, Andrew",Andrew,Phillips,,,,,,
1323,"Phillips, Ed",Ed,Phillips,,,,,,
1324,"Phillips, Ethan",Ethan,Phillips,,,,,,
1325,"Phillips, Simon",Simon,Phillips,,,,,,
1326,"Phillips, Tom",Tom,Phillips,,,,,,
1327,"Phillips, Will",Will,Phillips,,,,,,
1328,"Philp, Sam",Sam,Philp,,,,,,
1329,"Picken, Liam",Liam,Picken,,,,,,
1330,"Pickett, Jarrod",Jarrod,Pickett,,,,,,
1331,"Pickett, Kysaiah",Kysaiah,Pickett,,,,,,
1332,"Pickett, Latrelle",Latrelle,Pickett,,,,,,
1333,"Pickett, Marlion",Marlion,Pickett,,,,,,
1334,"Pierce, Lewis",Lewis,Pierce,,,,,,
1335,"Pink, Toby",Toby,Pink,,,,,,
1336,"Pitt, Jayden",Jayden,Pitt,,,,,,
1337,"Pittard, Jasper",Jasper,Pittard,,,,,,
1338,"Pittonet, Marc",Marc,Pittonet,,,,,,
1339,"Plowman, Lachie",Lachie,Plowman,,,,,,
1340,"Podsiadly, James",James,Podsiadly,,,,,,
1341,"Poholke, Myles",Myles,Poholke,,,,,,
1342,"Polec, Jared",Jared,Polec,,,,,,
1343,"Polkinghorne, James",James,Polkinghorne,,,,,,
1344,"Polo, Dean",Dean,Polo,,,,,,
1345,"Polson, Cameron",Cameron,Polson,,,,,,
1346,"Porplyzia, Jason",Jason,Porplyzia,,,,,,
1347,"Porter, Callum",Callum,Porter,,,,,,
1348,"Post, Jayden",Jayden,Post,,,,,,
1349,"Poulter, Caleb",Caleb,Poulter,,,,,,
1350,"Powell, Tom",Tom,Powell,,,,,,
1351,"Powell, Wil",Wil,Powell,,,,,,
1352,"Powell-Pepper, Sam",Sam,Powell-Pepper,,,,,,
1353,"Power, Luke",Luke,Power,,,,,,
1354,"Prestia, Dion",Dion,Prestia,,,,,,
1355,"Preuss, Braydon",Braydon,Preuss,,,,,,
1356,"Priddis, Matt",Matt,Priddis,,,,,,
1357,"Prior, Jaxon",Jaxon,Prior,,,,,,
1358,"Prudden, Josh",Josh,Prudden,,,,,,
1359,"Puopolo, Paul",Paul,Puopolo,,,,,,
1360,"Pyke, Mike",Mike,Pyke,,,,,,
1361,"Quaynor, Isaac",Isaac,Quaynor,,,,,,
1362,"Rachele, Josh",Josh,Rachele,,,,,,
1363,"Raines, Andrew",Andrew,Raines,,,,,,
1364,"Ralphsmith, Hugo",Hugo,Ralphsmith,,,,,,
1365,"Ramm, Harrison",Harrison,Ramm,,,,,,
1366,"Rampe, Dane",Dane,Rampe,,,,,,
1367,"Ramsay, Jackson",Jackson,Ramsay,,,,,,
1368,"Ramsden, Max",Max,Ramsden,,,,,,
1369,"Rance, Alex",Alex,Rance,,,,,,
1370,"Rankine, Izak",Izak,Rankine,,,,,,
1371,"Rantall, Jay",Jay,Rantall,,,,,,
1372,"Ratugolea, Esava",Esava,Ratugolea,,,,,,
1373,"Rawlinson, Loch",Loch,Rawlinson,,,,,,
1374,"Ray, Farren",Farren,Ray,,,,,,
1375,"Rayner, Cam",Cam,Rayner,,,,,,
1376,"Read, Ethan",Ethan,Read,,,,,,
1377,"Redden, Jack",Jack,Redden,,,,,,
1378,"Redden, Jarrad",Jarrad,Redden,,,,,,
1379,"Redman, Mason",Mason,Redman,,,,,,
1380,"Redpath, Jack",Jack,Redpath,,,,,,
1381,"Reeves, Ned",Ned,Reeves,,,,,,
1382,"Reid, Archer",Archer,Reid,,,,,,
1383,"Reid, Ben",Ben,Reid,,,,,,
1384,"Reid, Harley",Harley,Reid,,,,,,
1385,"Reid, Murphy",Murphy,Reid,,,,,,
1386,"Reid, Nic",Nic,Reid,,,,,,
1387,"Reid, Sam",Sam,Reid,,,,,,
1388,"Reid, Zach",Zach,Reid,,,,,,
1389,"Reidy, Liam",Liam,Reidy,,,,,,
1390,"Reilly, Brent",Brent,Reilly,,,,,,
1391,"Reimers, Kyle",Kyle,Reimers,,,,,,
1392,"Renouf, Brent",Brent,Renouf,,,,,,
1393,"Retschko, Patrick",Patrick,Retschko,,,,,,
1394,"Reville, Bruce",Bruce,Reville,,,,,,
1395,"Riccardi, Jake",Jake,Riccardi,,,,,,
1396,"Rice, Bailey",Bailey,Rice,,,,,,
1397,"Rich, Daniel",Daniel,Rich,,,,,,
1398,"Richards, Ed",Ed,Richards,,,,,,
1399,"Richards, Joe",Joe,Richards,,,,,,
1400,"Richards, Ted",Ted,Richards,,,,,,
1401,"Richards, Xavier",Xavier,Richards,,,,,,
1402,"Ridley, Jordan",Jordan,Ridley,,,,,,
1403,"Riewoldt, Jack",Jack,Riewoldt,,,,,,
1404,"Riewoldt, Nick",Nick,Riewoldt,,,,,,
1405,"Riley, Aidan",Aidan,Riley,,,,,,
1406,"Rioli, Cyril",Cyril,Rioli,,,,,,
1407,"Rioli, Daniel",Daniel,Rioli,,,,,,
1408,"Rioli, Maurice",Maurice,Rioli,,,,,,
1409,"Rioli, Willie",Willie,Rioli,,,,,,
1410,"Rischitelli, Michael",Michael,Rischitelli,,,,,,
1411,"Rivers, Jared",Jared,Rivers,,,,,,
1412,"Rivers, Trent",Trent,Rivers,,,,,,
1413,"Roberton, Dylan",Dylan,Roberton,,,,,,
1414,"Roberts, Archie",Archie,Roberts,,,,,,
1415,"Roberts, Fletcher",Fletcher,Roberts,,,,,,
1416,"Roberts, Matt",Matt,Roberts,,,,,,
1417,"Roberts-Thomson, Lewis",Lewis,Roberts-Thomson,,,,,,
1418,"Robertson, Deven",Deven,Robertson,,,,,,
1419,"Robertson, Nick",Nick,Robertson,,,,,,
1420,"Robey, Sullivan",Sullivan,Robey,,,,,,
1421,"Robinson, Dan",Dan,Robinson,,,,,,
1422,"Robinson, Mitch",Mitch,Robinson,,,,,,
1423,"Rockliff, Tom",Tom,Rockliff,,,,,,
1424,"Rodan, David",David,Rodan,,,,,,
1425,"Rogers, Jake",Jake,Rogers,,,,,,
1426,"Rohan, Gary",Gary,Rohan,,,,,,
1427,"Ronke, Ben",Ben,Ronke,,,,,,
1428,"Rosa, Matt",Matt,Rosa,,,,,,
1429,"Rosas, Malcolm",Malcolm,Rosas,,,,,,
1430,"Rose, James",James,Rose,,,,,,
1431,"Ross, Ben",Ben,Ross,,,,,,
1432,"Ross, Jack",Jack,Ross,,,,,,
1433,"Ross, Sebastian",Sebastian,Ross,,,,,,
1434,"Rotham, Josh",Josh,Rotham,,,,,,
1435,"Roughead, Jarryd",Jarryd,Roughead,,,,,,
1436,"Roughead, Jordan",Jordan,Roughead,,,,,,
1437,"Rounds, Luke",Luke,Rounds,,,,,,
1438,"Rowbottom, James",James,Rowbottom,,,,,,
1439,"Rowe, James",James,Rowe,,,,,,
1440,"Rowe, Sam",Sam,Rowe,,,,,,
1441,"Rowell, Matt",Matt,Rowell,,,,,,
1442,"Rowston, Harry",Harry,Rowston,,,,,,
1443,"Rozee, Connor",Connor,Rozee,,,,,,
1444,"Ruggles, Tom",Tom,Ruggles,,,,,,
1445,"Ruscoe, Trey",Trey,Ruscoe,,,,,,
1446,"Russell, Jordan",Jordan,Russell,,,,,,
1447,"Russell, Luke",Luke,Russell,,,,,,
1448,"Rutten, Ben",Ben,Rutten,,,,,,
1449,"Ryan, Brandon",Brandon,Ryan,,,,,,
1450,"Ryan, Jakob",Jakob,Ryan,,,,,,
1451,"Ryan, Liam",Liam,Ryan,,,,,,
1452,"Ryan, Luke",Luke,Ryan,,,,,,
1453,"Ryan, Samson",Samson,Ryan,,,,,,
1454,"Ryder, Paddy",Paddy,Ryder,,,,,,
1455,"Saad, Adam",Adam,Saad,,,,,,
1456,"Saad, Ahmed",Ahmed,Saad,,,,,,
1457,"Salem, Christian",Christian,Salem,,,,,,
1458,"Sanders, Ryley",Ryley,Sanders,,,,,,
1459,"Sandilands, Aaron",Aaron,Sandilands,,,,,,
1460,"Saunders, Jack",Jack,Saunders,,,,,,
1461,"Saunders, Josh",Josh,Saunders,,,,,,
1462,"Savage, Shane",Shane,Savage,,,,,,
1463,"Scarlett, Matthew",Matthew,Scarlett,,,,,,
1464,"Scerri, Chris",Chris,Scerri,,,,,,
1465,"Schache, Josh",Josh,Schache,,,,,,
1466,"Schade, Henry",Henry,Schade,,,,,,
1467,"Scharenberg, Matt",Matt,Scharenberg,,,,,,
1468,"Scheer, Brad",Brad,Scheer,,,,,,
1469,"Schneider, Adam",Adam,Schneider,,,,,,
1470,"Schoenberg, Harry",Harry,Schoenberg,,,,,,
1471,"Schoenfeld, Josh",Josh,Schoenfeld,,,,,,
1472,"Schoenmaker, Arie",Arie,Schoenmaker,,,,,,
1473,"Schoenmakers, Ryan",Ryan,Schoenmakers,,,,,,
1474,"Schofield, Will",Will,Schofield,,,,,,
1475,"Schroder, Jordan",Jordan,Schroder,,,,,,
1476,"Schultz, Lachie",Lachie,Schultz,,,,,,
1477,"Schulz, Jay",Jay,Schulz,,,,,,
1478,"Schulz, Sam",Sam,Schulz,,,,,,
1479,"Schumacher, Angus",Angus,Schumacher,,,,,,
1480,"Scotland, Heath",Heath,Scotland,,,,,,
1481,"Scott, Anthony",Anthony,Scott,,,,,,
1482,"Scott, Bailey",Bailey,Scott,,,,,,
1483,"Scrimshaw, Jack",Jack,Scrimshaw,,,,,,
