match_key,season_key,venue_key,date_key,home_team_key,away_team_key,round,roundname,home_goals,home_behinds,home_total_score,away_goals,away_behinds,away_total_score,winning_team_key,margin,is_final,is_grand_final,attendance
3349,8,17,2780,17.0,1.0,21,Round 21,13.0,12.0,90,12.0,8.0,80,17.0,10,0,0,
3359,8,12,2785,11.0,16.0,22,Round 22,5.0,12.0,42,15.0,5.0,95,16.0,53,0,0,
3360,8,12,2786,3.0,15.0,22,Round 22,11.0,12.0,78,10.0,8.0,68,3.0,10,0,0,
3361,8,24,2786,2.0,8.0,22,Round 22,10.0,15.0,75,10.0,14.0,74,2.0,1,0,0,
3362,8,3,2786,1.0,4.0,22,Round 22,6.0,12.0,48,17.0,12.0,114,4.0,66,0,0,
3363,8,15,2786,12.0,13.0,22,Round 22,22.0,12.0,144,8.0,10.0,58,12.0,86,0,0,
3364,8,17,2786,6.0,5.0,22,Round 22,7.0,13.0,55,13.0,9.0,87,5.0,32,0,0,
3365,8,12,2787,14.0,17.0,22,Round 22,13.0,10.0,88,13.0,4.0,82,14.0,6,0,0,
3366,8,22,2787,7.0,18.0,22,Round 22,9.0,11.0,65,19.0,12.0,126,18.0,61,0,0,
3367,8,15,2787,10.0,9.0,22,Round 22,18.0,10.0,118,7.0,6.0,48,10.0,70,0,0,
3384,8,12,2792,4.0,5.0,23,Round 23,10.0,16.0,76,10.0,5.0,65,4.0,11,0,0,
3386,8,19,2793,16.0,15.0,23,Round 23,17.0,7.0,109,8.0,16.0,64,16.0,45,0,0,
3380,8,5,2793,12.0,11.0,23,Round 23,13.0,10.0,88,12.0,11.0,83,12.0,5,0,0,
3383,8,9,2793,8.0,3.0,23,Round 23,19.0,15.0,129,8.0,13.0,61,8.0,68,0,0,
3369,8,17,2793,17.0,10.0,23,Round 23,9.0,13.0,67,16.0,9.0,105,10.0,38,0,0,
3381,8,7,2793,9.0,7.0,23,Round 23,7.0,13.0,55,20.0,7.0,127,7.0,72,0,0,
3385,8,14,2794,18.0,1.0,23,Round 23,18.0,13.0,121,13.0,9.0,87,18.0,34,0,0,
3368,8,12,2794,14.0,2.0,23,Round 23,12.0,10.0,82,8.0,7.0,55,14.0,27,0,0,
3382,8,3,2794,13.0,6.0,23,Round 23,15.0,20.0,110,10.0,7.0,67,13.0,43,0,0,
3387,8,17,2805,17.0,5.0,24,Finals Week 1,17.0,14.0,116,9.0,7.0,61,17.0,55,2,0,
3388,8,12,2806,8.0,4.0,24,Finals Week 1,7.0,9.0,51,9.0,7.0,61,4.0,10,3,0,
3389,8,22,2807,7.0,18.0,24,Finals Week 1,16.0,17.0,113,8.0,7.0,55,7.0,58,2,0,
3390,8,24,2807,2.0,14.0,24,Finals Week 1,8.0,17.0,65,18.0,4.0,112,14.0,47,3,0,
3967,8,12,2813,8.0,17.0,25,Semi-Finals,13.0,10.0,88,10.0,8.0,68,8.0,20,4,0,
3968,8,24,2814,2.0,7.0,25,Semi-Finals,11.0,14.0,80,12.0,11.0,83,7.0,3,4,0,
4052,8,12,2820,14.0,8.0,26,Preliminary Finals,12.0,13.0,85,9.0,12.0,66,14.0,19,5,0,
4081,8,12,2821,4.0,7.0,26,Preliminary Finals,7.0,10.0,52,8.0,8.0,56,7.0,4,5,0,
4320,8,12,2828,14.0,7.0,27,Grand Final,17.0,12.0,114,3.0,7.0,25,14.0,89,6,1,
4396,9,12,3001,14.0,3.0,1,Round 1,16.0,9.0,105,12.0,9.0,81,14.0,24,0,0,
4397,9,15,3002,18.0,4.0,1,Round 1,5.0,4.0,34,13.0,8.0,86,4.0,52,0,0,
4400,9,15,3003,5.0,6.0,1,Round 1,9.0,9.0,63,8.0,9.0,57,5.0,6,0,0,
4401,9,3,3003,1.0,16.0,1,Round 1,11.0,5.0,71,11.0,8.0,74,16.0,3,0,0,
4403,9,7,3003,9.0,13.0,1,Round 1,4.0,5.0,29,10.0,16.0,76,13.0,47,0,0,
4402,9,22,3003,7.0,8.0,1,Round 1,17.0,3.0,105,11.0,7.0,73,7.0,32,0,0,
4404,9,15,3004,12.0,15.0,1,Round 1,8.0,8.0,56,7.0,12.0,54,12.0,2,0,0,
4412,9,12,3004,10.0,2.0,1,Round 1,14.0,6.0,90,9.0,8.0,62,10.0,28,0,0,
4413,9,17,3004,17.0,11.0,1,Round 1,12.0,6.0,78,7.0,9.0,51,17.0,27,0,0,
4744,9,12,3085,4.0,14.0,2,Round 2,5.0,6.0,36,5.0,6.0,36,,0,0,0,
4745,9,9,3086,8.0,10.0,2,Round 2,17.0,6.0,108,7.0,5.0,47,8.0,61,0,0,
4746,9,24,3087,2.0,6.0,2,Round 2,12.0,9.0,81,10.0,9.0,69,2.0,12,0,0,
4747,9,15,3087,3.0,11.0,2,Round 2,7.0,11.0,53,8.0,6.0,54,11.0,1,0,0,
4748,9,7,3087,9.0,17.0,2,Round 2,14.0,6.0,90,6.0,10.0,46,9.0,44,0,0,
4749,9,3,3087,13.0,1.0,2,Round 2,17.0,8.0,110,5.0,5.0,35,13.0,75,0,0,
4750,9,22,3088,7.0,12.0,2,Round 2,8.0,12.0,60,12.0,8.0,80,12.0,20,0,0,
4751,9,19,3088,16.0,5.0,2,Round 2,11.0,7.0,73,12.0,7.0,79,5.0,6,0,0,
4752,9,15,3088,15.0,18.0,2,Round 2,14.0,4.0,88,7.0,7.0,49,15.0,39,0,0,
4753,9,12,3092,14.0,10.0,3,Round 3,5.0,9.0,39,11.0,5.0,71,10.0,32,0,0,
4754,9,15,3093,18.0,7.0,3,Round 3,8.0,9.0,57,4.0,9.0,33,18.0,24,0,0,
4755,9,15,3094,12.0,16.0,3,Round 3,8.0,12.0,60,10.0,11.0,71,16.0,11,0,0,
4756,9,12,3094,4.0,15.0,3,Round 3,12.0,9.0,81,5.0,7.0,37,4.0,44,0,0,
4757,9,24,3094,2.0,17.0,3,Round 3,10.0,14.0,74,6.0,8.0,44,2.0,30,0,0,
4758,9,9,3094,8.0,3.0,3,Round 3,11.0,11.0,77,12.0,7.0,79,3.0,2,0,0,
4759,9,7,3095,9.0,1.0,3,Round 3,12.0,10.0,82,4.0,5.0,29,9.0,53,0,0,
4761,9,7,3095,6.0,13.0,3,Round 3,6.0,5.0,41,10.0,10.0,70,13.0,29,0,0,
4762,9,19,3099,16.0,18.0,4,Round 4,5.0,9.0,39,10.0,7.0,67,18.0,28,0,0,
4763,9,22,3100,7.0,4.0,4,Round 4,10.0,6.0,66,9.0,10.0,64,7.0,2,0,0,
4764,9,7,3101,13.0,17.0,4,Round 4,13.0,11.0,89,6.0,5.0,41,13.0,48,0,0,
4765,9,15,3101,15.0,14.0,4,Round 4,15.0,3.0,93,10.0,7.0,67,15.0,26,0,0,
4766,9,12,3101,5.0,3.0,4,Round 4,8.0,3.0,51,7.0,10.0,52,3.0,1,0,0,
4767,9,7,3101,9.0,6.0,4,Round 4,10.0,4.0,64,8.0,3.0,51,9.0,13,0,0,
4768,9,24,3102,2.0,1.0,4,Round 4,10.0,23.0,83,7.0,4.0,46,2.0,37,0,0,
4769,9,12,3102,11.0,8.0,4,Round 4,6.0,8.0,44,7.0,5.0,47,8.0,3,0,0,
4770,9,15,3102,10.0,12.0,4,Round 4,8.0,10.0,58,8.0,6.0,54,10.0,4,0,0,
4773,9,15,3106,3.0,15.0,5,Round 5,8.0,7.0,55,11.0,7.0,73,15.0,18,0,0,
4772,9,12,3107,4.0,5.0,5,Round 5,7.0,6.0,48,10.0,3.0,63,5.0,15,0,0,
5097,9,7,3108,17.0,16.0,5,Round 5,11.0,11.0,77,6.0,7.0,43,17.0,34,0,0,
4774,9,9,3108,8.0,9.0,5,Round 5,13.0,11.0,89,8.0,4.0,52,8.0,37,0,0,
4776,9,24,3108,2.0,13.0,5,Round 5,12.0,13.0,85,6.0,12.0,48,2.0,37,0,0,
4775,9,15,3108,18.0,12.0,5,Round 5,13.0,9.0,87,5.0,8.0,38,18.0,49,0,0,
4777,9,7,3109,1.0,6.0,5,Round 5,4.0,10.0,34,8.0,6.0,54,6.0,20,0,0,
5098,9,12,3109,11.0,14.0,5,Round 5,8.0,4.0,52,12.0,7.0,79,14.0,27,0,0,
4779,9,22,3109,7.0,10.0,5,Round 5,13.0,5.0,83,7.0,7.0,49,7.0,34,0,0,
5190,9,19,3113,8.0,2.0,6,Round 6,11.0,7.0,73,6.0,10.0,46,8.0,27,0,0,
5191,9,22,3114,4.0,10.0,6,Round 6,8.0,11.0,59,3.0,9.0,27,4.0,32,0,0,
5192,9,7,3115,6.0,15.0,6,Round 6,12.0,7.0,79,11.0,7.0,73,6.0,6,0,0,
5193,9,24,3115,17.0,1.0,6,Round 6,10.0,7.0,67,5.0,4.0,34,17.0,33,0,0,
5194,9,22,3115,11.0,9.0,6,Round 6,12.0,8.0,80,9.0,9.0,63,11.0,17,0,0,
5195,9,7,3115,5.0,12.0,6,Round 6,9.0,13.0,67,7.0,11.0,53,5.0,14,0,0,
5196,9,7,3116,13.0,7.0,6,Round 6,9.0,9.0,63,6.0,10.0,46,13.0,17,0,0,
5197,9,24,3116,14.0,16.0,6,Round 6,4.0,10.0,34,3.0,8.0,26,14.0,8,0,0,
5198,9,7,3116,3.0,18.0,6,Round 6,16.0,7.0,103,7.0,9.0,51,3.0,52,0,0,
5199,9,17,3120,8.0,4.0,7,Round 7,5.0,5.0,35,8.0,9.0,57,4.0,22,0,0,
5200,9,7,3121,5.0,18.0,7,Round 7,7.0,9.0,51,14.0,9.0,93,18.0,42,0,0,
5201,9,22,3122,7.0,2.0,7,Round 7,10.0,8.0,68,13.0,10.0,88,2.0,20,0,0,
5202,9,19,3122,16.0,9.0,7,Round 7,9.0,6.0,60,13.0,14.0,92,9.0,32,0,0,
5203,9,7,3122,14.0,12.0,7,Round 7,11.0,11.0,77,2.0,11.0,23,14.0,54,0,0,
5204,9,24,3123,3.0,13.0,7,Round 7,9.0,7.0,61,9.0,10.0,64,13.0,3,0,0,
5205,9,22,3123,10.0,11.0,7,Round 7,7.0,6.0,48,14.0,7.0,91,11.0,43,0,0,
5206,9,17,3123,6.0,17.0,7,Round 7,5.0,2.0,32,9.0,8.0,62,17.0,30,0,0,
5207,9,3,3124,1.0,15.0,7,Round 7,8.0,7.0,55,12.0,6.0,78,15.0,23,0,0,
5299,9,7,3127,9.0,18.0,8,Round 8,6.0,10.0,46,7.0,9.0,51,18.0,5,0,0,
5300,9,22,3128,7.0,14.0,8,Round 8,9.0,8.0,62,6.0,14.0,50,7.0,12,0,0,
5301,9,24,3129,12.0,3.0,8,Round 8,9.0,3.0,57,9.0,10.0,64,3.0,7,0,0,
5302,9,19,3129,16.0,10.0,8,Round 8,9.0,6.0,60,7.0,11.0,53,16.0,7,0,0,
5303,9,3,3129,13.0,15.0,8,Round 8,6.0,8.0,44,12.0,1.0,73,15.0,29,0,0,
5304,9,3,3130,1.0,5.0,8,Round 8,8.0,11.0,59,9.0,8.0,62,5.0,3,0,0,
5305,9,17,3130,17.0,4.0,8,Round 8,18.0,3.0,111,6.0,9.0,45,17.0,66,0,0,
5306,9,7,3130,11.0,2.0,8,Round 8,7.0,7.0,49,7.0,11.0,53,2.0,4,0,0,
5307,9,17,3131,6.0,8.0,8,Round 8,2.0,4.0,16,6.0,12.0,48,8.0,32,0,0,
5390,9,7,3133,18.0,14.0,9,Round 9,7.0,7.0,49,13.0,12.0,90,14.0,41,0,0,
5392,9,24,3134,11.0,13.0,9,Round 9,4.0,8.0,32,12.0,11.0,83,13.0,51,0,0,
5391,9,17,3135,3.0,10.0,9,Round 9,9.0,4.0,58,14.0,5.0,89,10.0,31,0,0,
5393,9,7,3135,5.0,2.0,9,Round 9,3.0,10.0,28,14.0,7.0,91,2.0,63,0,0,
5394,9,7,3136,12.0,1.0,9,Round 9,19.0,5.0,119,7.0,8.0,50,12.0,69,0,0,
5395,9,24,3136,15.0,16.0,9,Round 9,15.0,11.0,101,6.0,12.0,48,15.0,53,0,0,
5396,9,17,3136,17.0,8.0,9,Round 9,11.0,7.0,73,10.0,4.0,64,17.0,9,0,0,
5397,9,7,3137,9.0,7.0,9,Round 9,4.0,11.0,35,9.0,7.0,61,7.0,26,0,0,
5398,9,17,3137,6.0,4.0,9,Round 9,10.0,1.0,61,7.0,7.0,49,6.0,12,0,0,
5399,9,3,3138,13.0,18.0,10,Round 10,8.0,7.0,55,5.0,12.0,42,13.0,13,0,0,
5400,9,7,3139,14.0,2.0,10,Round 10,12.0,10.0,82,4.0,17.0,41,14.0,41,0,0,
5401,9,24,3140,8.0,12.0,10,Round 10,13.0,12.0,90,9.0,3.0,57,8.0,33,0,0,
5402,9,3,3140,1.0,11.0,10,Round 10,5.0,7.0,37,13.0,10.0,88,11.0,51,0,0,
5403,9,24,3141,4.0,16.0,10,Round 10,6.0,14.0,50,6.0,5.0,41,4.0,9,0,0,
5404,9,7,3141,9.0,15.0,10,Round 10,11.0,8.0,74,12.0,6.0,78,15.0,4,0,0,
5405,9,7,3142,5.0,7.0,10,Round 10,8.0,7.0,55,8.0,11.0,59,7.0,4,0,0,
5406,9,3,3143,13.0,14.0,11,Round 11,13.0,15.0,93,11.0,6.0,72,13.0,21,0,0,
5407,9,24,3143,2.0,18.0,11,Round 11,14.0,12.0,96,11.0,6.0,72,2.0,24,0,0,
5408,9,17,3144,17.0,3.0,11,Round 11,11.0,6.0,72,7.0,8.0,50,17.0,22,0,0,
5409,9,3,3144,11.0,12.0,11,Round 11,13.0,14.0,92,5.0,5.0,35,11.0,57,0,0,
5410,9,24,3145,15.0,8.0,11,Round 11,4.0,10.0,34,14.0,9.0,93,8.0,59,0,0,
5411,9,17,3145,6.0,10.0,11,Round 11,7.0,6.0,48,4.0,8.0,32,6.0,16,0,0,
5412,9,3,3146,1.0,4.0,11,Round 11,5.0,8.0,38,10.0,2.0,62,4.0,24,0,0,
5413,9,7,3147,9.0,5.0,11,Round 11,11.0,7.0,73,11.0,7.0,73,,0,0,0,
5414,9,17,3148,16.0,7.0,12,Round 12,10.0,6.0,66,3.0,7.0,25,16.0,41,0,0,
5415,9,7,3149,8.0,13.0,12,Round 12,14.0,7.0,91,4.0,7.0,31,8.0,60,0,0,
5416,9,7,3150,12.0,2.0,12,Round 12,8.0,4.0,52,7.0,11.0,53,2.0,1,0,0,
5417,9,24,3150,11.0,4.0,12,Round 12,16.0,4.0,100,6.0,8.0,44,11.0,56,0,0,
5418,9,17,3150,6.0,3.0,12,Round 12,5.0,6.0,36,5.0,10.0,40,3.0,4,0,0,
5419,9,7,3151,18.0,1.0,12,Round 12,16.0,15.0,111,8.0,6.0,54,18.0,57,0,0,
5420,9,24,3151,15.0,5.0,12,Round 12,10.0,8.0,68,5.0,3.0,33,15.0,35,0,0,
5421,9,17,3151,17.0,10.0,12,Round 12,12.0,9.0,81,7.0,7.0,49,17.0,32,0,0,
5422,9,24,3152,14.0,9.0,12,Round 12,8.0,5.0,53,4.0,8.0,32,14.0,21,0,0,
5472,9,23,3156,9.0,3.0,13,Round 13,4.0,3.0,27,7.0,18.0,60,3.0,33,0,0,
5473,9,7,3157,18.0,11.0,13,Round 13,12.0,8.0,80,7.0,10.0,52,18.0,28,0,0,
5474,9,3,3157,13.0,10.0,13,Round 13,9.0,14.0,68,9.0,4.0,58,13.0,10,0,0,
5475,9,23,3157,5.0,14.0,13,Round 13,10.0,1.0,61,10.0,13.0,73,14.0,12,0,0,
5476,9,17,3157,6.0,16.0,13,Round 13,7.0,8.0,50,2.0,7.0,19,6.0,31,0,0,
5477,9,3,3158,1.0,8.0,13,Round 13,5.0,7.0,37,9.0,11.0,65,8.0,28,0,0,
5478,9,24,3158,2.0,15.0,13,Round 13,6.0,14.0,50,7.0,6.0,48,2.0,2,0,0,
5479,9,17,3158,17.0,7.0,13,Round 13,9.0,7.0,61,7.0,7.0,49,17.0,12,0,0,
5480,9,24,3159,4.0,12.0,13,Round 13,10.0,5.0,65,5.0,5.0,35,4.0,30,0,0,
5561,9,3,3162,10.0,5.0,14,Round 14,10.0,11.0,71,13.0,9.0,87,5.0,16,0,0,
5562,9,7,3162,14.0,17.0,14,Round 14,14.0,4.0,88,9.0,7.0,61,14.0,27,0,0,
5563,9,7,3163,18.0,8.0,14,Round 14,9.0,7.0,61,10.0,12.0,72,8.0,11,0,0,
5564,9,3,3164,13.0,16.0,14,Round 14,11.0,7.0,73,7.0,5.0,47,13.0,26,0,0,
5565,9,17,3164,6.0,7.0,14,Round 14,8.0,5.0,53,14.0,7.0,91,7.0,38,0,0,
5566,9,25,3164,11.0,15.0,14,Round 14,8.0,4.0,52,7.0,7.0,49,11.0,3,0,0,
5567,9,24,3165,3.0,4.0,14,Round 14,7.0,6.0,48,10.0,12.0,72,4.0,24,0,0,
5568,9,7,3165,9.0,12.0,14,Round 14,12.0,19.0,91,4.0,4.0,28,9.0,63,0,0,
5569,9,3,3167,10.0,1.0,15,Round 15,7.0,6.0,48,12.0,11.0,83,1.0,35,0,0,
5570,9,24,3167,17.0,5.0,15,Round 15,9.0,6.0,60,6.0,9.0,45,17.0,15,0,0,
5571,9,7,3168,14.0,6.0,15,Round 15,8.0,8.0,56,4.0,5.0,29,14.0,27,0,0,
5572,9,8,3169,16.0,11.0,15,Round 15,10.0,7.0,67,6.0,10.0,46,16.0,21,0,0,
5573,9,7,3169,7.0,3.0,15,Round 15,6.0,12.0,48,5.0,9.0,39,7.0,9,0,0,
5574,9,24,3170,2.0,4.0,15,Round 15,6.0,6.0,42,5.0,4.0,34,2.0,8,0,0,
5575,9,7,3171,12.0,13.0,16,Round 16,6.0,6.0,42,11.0,12.0,78,13.0,36,0,0,
5576,9,7,3172,15.0,10.0,16,Round 16,11.0,14.0,80,9.0,12.0,66,15.0,14,0,0,
5577,9,24,3172,8.0,5.0,16,Round 16,17.0,6.0,108,5.0,12.0,42,8.0,66,0,0,
5578,9,7,3172,18.0,17.0,16,Round 16,6.0,13.0,49,7.0,5.0,47,18.0,2,0,0,
5579,9,8,3173,11.0,6.0,16,Round 16,4.0,9.0,33,6.0,11.0,47,6.0,14,0,0,
5580,9,3,3174,1.0,7.0,16,Round 16,8.0,11.0,59,7.0,5.0,47,1.0,12,0,0,
5581,9,7,3174,3.0,16.0,16,Round 16,8.0,9.0,57,8.0,4.0,52,3.0,5,0,0,
5582,9,24,3175,2.0,9.0,16,Round 16,13.0,10.0,88,6.0,7.0,43,2.0,45,0,0,
5583,9,24,3176,15.0,17.0,17,Round 17,6.0,14.0,50,9.0,11.0,65,17.0,15,0,0,
5584,9,7,3177,8.0,14.0,17,Round 17,4.0,7.0,31,7.0,15.0,57,14.0,26,0,0,
5585,9,7,3178,12.0,6.0,17,Round 17,5.0,5.0,35,15.0,9.0,99,6.0,64,0,0,
5586,9,3,3178,13.0,5.0,17,Round 17,11.0,13.0,79,4.0,5.0,29,13.0,50,0,0,
5587,9,24,3178,7.0,11.0,17,Round 17,11.0,8.0,74,12.0,7.0,79,11.0,5,0,0,
5588,9,7,3179,3.0,1.0,17,Round 17,8.0,8.0,56,10.0,12.0,72,1.0,16,0,0,
5589,9,3,3179,10.0,18.0,17,Round 17,6.0,4.0,40,11.0,10.0,76,18.0,36,0,0,
5590,9,8,3179,16.0,2.0,17,Round 17,6.0,5.0,41,11.0,7.0,73,2.0,32,0,0,
5591,9,24,3180,4.0,9.0,17,Round 17,10.0,8.0,68,6.0,10.0,46,4.0,22,0,0,
5598,9,7,3183,12.0,17.0,18,Round 18,4.0,10.0,34,7.0,7.0,49,17.0,15,0,0,
5599,9,24,3184,15.0,7.0,18,Round 18,12.0,10.0,82,3.0,12.0,30,15.0,52,0,0,
5595,9,7,3185,5.0,11.0,18,Round 18,7.0,7.0,49,10.0,8.0,68,11.0,19,0,0,
5592,9,3,3185,1.0,14.0,18,Round 18,4.0,9.0,33,12.0,5.0,77,14.0,44,0,0,
5593,9,24,3185,2.0,3.0,18,Round 18,11.0,12.0,78,10.0,1.0,61,2.0,17,0,0,
5597,9,3,3186,10.0,9.0,18,Round 18,17.0,6.0,108,8.0,9.0,57,10.0,51,0,0,
5600,9,7,3186,16.0,8.0,18,Round 18,9.0,9.0,63,10.0,9.0,69,8.0,6,0,0,
5596,9,8,3186,6.0,18.0,18,Round 18,6.0,8.0,44,11.0,8.0,74,18.0,30,0,0,
5594,9,24,3187,4.0,13.0,18,Round 18,7.0,3.0,45,9.0,7.0,61,13.0,16,0,0,
5754,9,3,3197,13.0,8.0,19,Finals Week 1,9.0,4.0,58,5.0,12.0,42,13.0,16,3,0,
5755,9,24,3198,2.0,14.0,19,Finals Week 1,10.0,9.0,69,8.0,6.0,54,2.0,15,3,0,
5756,9,24,3199,15.0,18.0,19,Finals Week 1,10.0,7.0,67,9.0,10.0,64,15.0,3,2,0,
5757,9,17,3199,17.0,4.0,19,Finals Week 1,11.0,9.0,75,12.0,4.0,76,4.0,1,2,0,
5915,9,7,3205,14.0,15.0,20,Semi-Finals,12.0,8.0,80,6.0,13.0,49,14.0,31,4,0,
5916,9,24,3206,8.0,4.0,20,Semi-Finals,15.0,10.0,100,5.0,2.0,32,8.0,68,4,0,
6076,9,3,3212,13.0,14.0,21,Preliminary Finals,6.0,4.0,40,6.0,10.0,46,14.0,6,5,0,
6077,9,24,3213,2.0,8.0,21,Preliminary Finals,6.0,6.0,42,11.0,16.0,82,8.0,40,5,0,
6239,9,24,3220,14.0,8.0,22,Grand Final,12.0,9.0,81,7.0,8.0,50,14.0,31,6,1,
6240,10,12,3365,14.0,3.0,1,Round 1,15.0,15.0,105,11.0,14.0,80,14.0,25,0,0,
6241,10,12,3366,4.0,18.0,1,Round 1,7.0,11.0,53,10.0,9.0,69,18.0,16,0,0,
6242,10,12,3367,11.0,6.0,1,Round 1,11.0,14.0,80,8.0,10.0,58,11.0,22,0,0,
6243,10,3,3367,1.0,8.0,1,Round 1,15.0,13.0,103,13.0,13.0,91,1.0,12,0,0,
6244,10,15,3367,5.0,10.0,1,Round 1,13.0,13.0,91,14.0,8.0,92,10.0,1,0,0,
6245,10,24,3367,2.0,16.0,1,Round 1,14.0,10.0,94,19.0,11.0,125,16.0,31,0,0,
6246,10,15,3368,12.0,13.0,1,Round 1,9.0,11.0,65,17.0,15.0,117,13.0,52,0,0,
6247,10,22,3368,7.0,15.0,1,Round 1,11.0,12.0,78,13.0,8.0,86,15.0,8,0,0,
6248,10,17,3368,17.0,9.0,1,Round 1,12.0,11.0,83,8.0,10.0,58,17.0,25,0,0,
6249,10,12,3372,3.0,4.0,2,Round 2,13.0,7.0,85,16.0,10.0,106,4.0,21,0,0,
6250,10,9,3373,8.0,2.0,2,Round 2,12.0,9.0,81,11.0,14.0,80,8.0,1,0,0,
6251,10,19,3374,16.0,1.0,2,Round 2,18.0,13.0,121,11.0,22.0,88,16.0,33,0,0,
6252,10,3,3374,13.0,5.0,2,Round 2,18.0,11.0,119,9.0,11.0,65,13.0,54,0,0,
6253,10,15,3374,15.0,11.0,2,Round 2,11.0,7.0,73,12.0,19.0,91,11.0,18,0,0,
6254,10,7,3374,9.0,12.0,2,Round 2,14.0,14.0,98,5.0,9.0,39,9.0,59,0,0,
6255,10,12,3375,10.0,14.0,2,Round 2,7.0,7.0,49,11.0,12.0,78,14.0,29,0,0,
6256,10,15,3375,18.0,17.0,2,Round 2,14.0,16.0,100,14.0,9.0,93,18.0,7,0,0,
6257,10,17,3375,6.0,7.0,2,Round 2,11.0,21.0,87,7.0,14.0,56,6.0,31,0,0,
6258,10,15,3379,4.0,2.0,3,Round 3,11.0,6.0,72,11.0,7.0,73,2.0,1,0,0,
6259,10,15,3380,12.0,18.0,3,Round 3,5.0,9.0,39,25.0,17.0,167,18.0,128,0,0,
6260,10,3,3380,1.0,9.0,3,Round 3,14.0,11.0,95,12.0,13.0,85,1.0,10,0,0,
6261,10,12,3381,14.0,16.0,3,Round 3,10.0,12.0,72,17.0,15.0,117,16.0,45,0,0,
6262,10,15,3381,5.0,15.0,3,Round 3,22.0,11.0,143,9.0,14.0,68,5.0,75,0,0,
6263,10,17,3381,17.0,13.0,3,Round 3,16.0,12.0,108,11.0,5.0,71,17.0,37,0,0,
6264,10,15,3382,3.0,6.0,3,Round 3,16.0,13.0,109,9.0,10.0,64,3.0,45,0,0,
6265,10,13,3382,7.0,11.0,3,Round 3,11.0,2.0,68,15.0,12.0,102,11.0,34,0,0,
6266,10,12,3383,8.0,10.0,3,Round 3,10.0,9.0,69,9.0,10.0,64,8.0,5,0,0,
6267,10,19,3386,16.0,5.0,4,Round 4,11.0,17.0,83,12.0,8.0,80,16.0,3,0,0,
6268,10,3,3387,13.0,14.0,4,Round 4,11.0,13.0,79,11.0,11.0,77,13.0,2,0,0,
6269,10,14,3388,18.0,2.0,4,Round 4,10.0,13.0,73,8.0,6.0,54,18.0,19,0,0,
6270,10,15,3388,15.0,17.0,4,Round 4,15.0,12.0,102,13.0,4.0,82,15.0,20,0,0,
6272,10,12,3388,4.0,7.0,4,Round 4,9.0,6.0,60,14.0,6.0,90,7.0,30,0,0,
6271,10,7,3388,9.0,3.0,4,Round 4,8.0,11.0,59,9.0,16.0,70,3.0,11,0,0,
6273,10,15,3389,12.0,1.0,4,Round 4,10.0,8.0,68,16.0,13.0,109,1.0,41,0,0,
6274,10,12,3389,11.0,8.0,4,Round 4,12.0,13.0,85,9.0,6.0,60,11.0,25,0,0,
6275,10,17,3389,6.0,10.0,4,Round 4,13.0,18.0,96,12.0,9.0,81,6.0,15,0,0,
6276,10,15,3393,15.0,14.0,5,Round 5,7.0,6.0,48,20.0,14.0,134,14.0,86,0,0,
6277,10,17,3394,17.0,4.0,5,Round 5,16.0,7.0,103,11.0,10.0,76,17.0,27,0,0,
6279,10,19,3395,16.0,7.0,5,Round 5,10.0,9.0,69,9.0,17.0,71,7.0,2,0,0,
6278,10,15,3395,18.0,9.0,5,Round 5,17.0,16.0,118,8.0,8.0,56,18.0,62,0,0,
6281,10,24,3395,2.0,5.0,5,Round 5,15.0,12.0,102,6.0,9.0,45,2.0,57,0,0,
6280,10,12,3395,3.0,13.0,5,Round 5,9.0,14.0,68,15.0,6.0,96,13.0,28,0,0,
6282,10,3,3396,1.0,6.0,5,Round 5,11.0,6.0,72,12.0,12.0,84,6.0,12,0,0,
6283,10,12,3396,10.0,11.0,5,Round 5,8.0,6.0,54,15.0,14.0,104,11.0,50,0,0,
6284,10,9,3396,8.0,12.0,5,Round 5,10.0,17.0,77,7.0,5.0,47,8.0,30,0,0,
6285,10,13,3401,7.0,18.0,6,Round 6,9.0,11.0,65,15.0,14.0,104,18.0,39,0,0,
6286,10,9,3402,8.0,17.0,6,Round 6,21.0,10.0,136,5.0,9.0,39,8.0,97,0,0,
6287,10,7,3402,9.0,16.0,6,Round 6,15.0,10.0,100,9.0,6.0,60,9.0,40,0,0,
6288,10,15,3402,3.0,2.0,6,Round 6,12.0,13.0,85,15.0,13.0,103,2.0,18,0,0,
6289,10,12,3402,11.0,14.0,6,Round 6,12.0,10.0,82,6.0,12.0,48,11.0,34,0,0,
6290,10,17,3402,6.0,12.0,6,Round 6,14.0,15.0,99,6.0,12.0,48,6.0,51,0,0,
6291,10,26,3403,10.0,1.0,6,Round 6,15.0,12.0,102,16.0,3.0,99,10.0,3,0,0,
6292,10,12,3403,4.0,5.0,6,Round 6,13.0,7.0,85,16.0,13.0,109,5.0,24,0,0,
6293,10,3,3403,13.0,15.0,6,Round 6,14.0,9.0,93,5.0,9.0,39,13.0,54,0,0,
6298,10,12,3408,14.0,18.0,7,Round 7,11.0,11.0,77,7.0,13.0,55,14.0,22,0,0,
6295,10,12,3409,4.0,9.0,7,Round 7,7.0,13.0,55,12.0,7.0,79,9.0,24,0,0,
6301,10,3,3409,1.0,7.0,7,Round 7,4.0,15.0,39,15.0,16.0,106,7.0,67,0,0,
